400,123985.604536172
401,130819.076359757
402,138323.839785409
403,146055.22176956
404,154027.276176304
405,162243.516471663
406,170337.005047835
407,178564.444516144
408,187042.218438608
409,194483.739475842
410,201484.100935531
411,207925.601705899
412,213242.793348828
413,217274.276018875
414,219505.326943636
415,220217.901771475
416,219369.180135235
417,216611.328898614
418,211851.02162037
419,205526.124003649
420,197576.248351177
421,188469.344418925
422,178602.43386752
423,167950.702843172
424,156853.640000378
425,145762.945314752
426,134965.844633692
427,124377.136406137
428,114749.141544313
429,105559.231977261
430,97236.2701514463
431,89993.0403528995
432,83123.9946858284
433,76415.9096809473
434,69761.5587470593
435,65744.6350018456
436,60575.6677067723
437,57588.6286896224
438,54284.6311188505
439,51171.7880589058
440,48504.3207357325
441,45538.1429230957
442,42950.628911114
443,40784.3135978316
444,38680.6477755761
445,36791.0618299495
446,35009.7565153267
447,33374.8309788975
448,31850.6894180136
449,30472.9935128112
450,29165.544968911
451,27951.7083353677
452,26847.3381276111
453,25799.5347228288
454,24817.9601525847
455,23900.1549906623
456,23054.2441272407
457,22244.873310461
458,21483.2417132719
459,20773.4556990885
460,20104.9309515155
461,19487.197747141
462,18898.4945557836
463,18306.58532668
464,17782.5738284756
465,17281.6633693741
466,16824.0783381717
467,16401.1009472982
468,15967.8905866321
469,15566.1037877113
470,15193.8740217111
471,14827.4634338119
472,14483.7366609253
473,14158.6532171245
474,13850.3685327474
475,13559.6511784865
476,13290.38792613
477,13019.7192873643
478,12763.8730833841
479,12522.7834367015
480,12297.0212855454
481,12078.6813313633
482,11875.7786685209
483,11682.2964864533
484,11504.9323297673
485,11282.7275629597
486,11151.2800153651
487,11062.6089166034
488,10897.8712784385
489,10747.6047284568
490,10613.939305435
491,10489.1014657965
492,10367.2281131152
493,10255.9610359916
494,10151.6330542638
495,10056.7914307989
496,9957.07487322662
497,9867.85479539884
498,9784.08058990709
499,9692.42304502567
500,9614.57781344814
501,9534.2072781664
502,9463.49877444859
503,9388.88153977993
504,9321.88413454916
505,9262.81398703334
506,9205.82995996884
507,9165.57881484003
508,9135.23125206426
509,9120.16726648958
510,9129.85125721617
511,9156.37792569166
512,9211.14407732901
513,9296.5432608565
514,9412.39980297303
515,9572.8554044221
516,9778.48100343253
517,10026.3560313725
518,10337.8028351705
519,10705.6627278043
520,11132.4390538154
521,11631.2633924657
522,12200.6644798578
523,12842.1135798892
524,13548.2543730736
525,14321.7878364163
526,15168.8625354581
527,16067.6291033669
528,17021.1179045878
529,17970.3027099301
530,18947.9465900608
531,19911.690320237
532,20833.4042131101
533,21689.26257721
534,22492.5287467745
535,23227.633675488
536,23881.4457840887
537,24489.0338553209
538,24983.8616263698
539,25382.2008367552
540,25673.11582348
541,25831.2657128513
542,25866.2905772704
543,25714.0477026507
544,25406.3559156651
545,24949.2539860407
546,24313.4264316466
547,23547.2932061153
548,22701.1627510673
549,21815.5936399083
550,20890.8054642649
551,20003.8529258592
552,19147.6871334823
553,18397.7158516579
554,17705.5850042413
555,17105.9022315612
556,16599.7654917501
557,16183.1123397185
558,15861.7180352421
559,15648.2530151673
560,15539.9284658381
561,15542.9807894458
562,15663.6903065069
563,15909.76468311
564,16280.1059611227
565,16795.4216309196
566,17438.2761173602
567,18241.4544502741
568,19160.269733678
569,20229.6809545033
570,21402.4100355747
571,22622.2634796828
572,23853.8211574809
573,25064.2760799768
574,26117.0202963543
575,26871.6908389847
576,27350.6860537662
577,27360.3920036556
578,26971.2756415812
579,26047.1462408171
580,24643.0993404403
581,22867.7669180571
582,20980.9917452491
583,18934.2221134075
584,16656.727559652
585,14555.2137353357
586,12719.3838198647
587,10344.3115309786
588,9010.05963315363
589,7729.445186006
590,6582.54447203801
591,5630.97490163236
592,4793.04838974859
593,4120.70274787532
594,3579.06682573183
595,3106.0620705199
596,2728.68946862818
597,2184.07478607185
598,1939.77470981054
599,1731.29771353062
600,1554.76361319266
601,1403.89648011264
602,1275.230060467
603,1164.28139120171
604,1071.11854572096
605,985.5371011435
606,911.903636961336
607,846.503760813022
608,789.157407564864
609,737.782848598092
610,689.698870153716
611,648.608885011862
612,610.924765996291
613,576.859516984664
614,546.79193353261
615,519.358351639857
616,494.508265232323
617,471.9726745676
618,451.734012315575
619,433.937208949706
620,418.05304865024
621,403.32064643152
622,389.72353292156
623,377.67783425249
624,365.683739615637
625,353.477739059256
626,341.847068564181
627,330.992654468618
628,320.447864566353
629,310.610159701266
630,300.938246514152
631,291.982202029272
632,283.429108178934
633,275.322883288428
634,267.914959770042
635,260.454334261307
636,253.257218704315
637,246.441094619219
638,239.825896872328
639,234.086869714983
640,232.360879531064
641,222.483648173216
642,216.012282941651
643,209.886774521749
644,204.040147467442
645,198.572315968767
646,193.68091248953
647,188.774137596441
648,184.242864384587
649,179.871893060043
650,176.04441101097
651,172.443108337145
652,169.027360587671
653,165.835596297179
654,162.982003111424
655,160.39082191928
656,156.859788565919
657,155.120622884412
658,153.568110085391
659,151.719148590658
660,150.165537833505
661,148.841400325994
662,147.548005646186
663,146.231553845602
664,145.331228177145
665,144.49458408036
666,143.61182574202
667,143.161662907792
668,142.583038972088
669,141.949517129772
670,141.74529691717
671,141.44884822146
672,141.154595442013
673,141.008567010422
674,140.741763184281
675,140.443118572306
676,140.300384015111
677,140.006131235664
678,139.693213167969
679,139.385784890935
680,138.986128130791
681,138.705050848932
682,138.38444707431
683,137.95294952833
684,137.560978475112
685,137.176693128819
686,136.796799615056
687,136.442159138334
688,136.082028870952
689,135.904159653525
690,135.713114938512
691,135.559400799995
692,135.388119331361
693,135.373845875642
694,135.505600851514
695,135.695547608395
696,135.979918764651
697,136.306012329934
698,136.780330243072
699,137.474239782663
700,138.002357644283
701,138.778614043793
702,139.610866308049
703,140.440922656041
704,141.366501361539
705,142.408463629058
706,143.380156576112
707,144.483604499038
708,145.628774830989
709,146.888132808696
710,148.139805079477
711,149.326697820455
712,150.684872030065
713,152.090258439363
714,153.475881602281
715,154.963614871499
716,156.326180913638
717,157.888575335851
718,159.438892218607
719,160.921135697165
720,162.564779021164
721,164.123879568979
722,165.72031069329
723,167.556096690437
724,169.094336033739
725,170.878517998668
726,172.613291847645
727,174.270110669232
728,176.086133419997
729,177.869217426793
730,179.672064679972
731,181.477107849413
732,183.323873427882
733,185.202479792186
734,186.995445422173
735,188.968476185852
736,190.927233493811
737,192.840974518348
738,194.895254183814
739,196.856207408038
740,198.794103511484
741,200.868146423331
742,202.791769071058
743,204.840558945863
744,206.947540601678
745,208.85469387742
746,211.013279565452
747,213.054383733331
748,215.160267431013
749,217.349595946748
750,219.354467496262
751,221.587714337289
752,223.564038975364
753,225.920257127203
754,227.938304174304
755,230.182530596652
756,232.473969218688
757,234.650122236835
758,236.714283525491
759,239.043052724024
760,241.145642547309
761,243.433787294948
762,245.692287173015
763,247.956276841744
764,250.220266510473
765,252.439239895779
766,254.697739773846
767,256.972709023897
768,259.285008850446
769,261.611582132714
770,263.905216671013
771,266.080271731029
772,268.558363235549
773,270.850899815716
774,273.088538489271
775,275.378879153174
776,277.800974792949
777,280.047397131561
778,282.502431515303
779,284.811437467456
780,287.077623052448
781,289.428351413626
782,291.918520457601
783,294.164942796213
784,296.54421806883
785,298.971803499266
786,301.307160446592
787,303.673260221622
788,306.073396698751
789,308.482316840938
790,310.94174305721
791,313.233181679245
792,315.636612030771
793,318.026866884711
794,320.356734041375
795,322.828237797102
796,325.135047832989
797,327.490168026695
798,329.905675917677
799,332.237738990606
800,334.720222327655
801,336.898571262067
802,339.378858682852
803,341.710921755781
804,344.156074516332
805,346.523272249494
806,348.75651909052
807,351.202769809205
808,353.463465603536
809,355.842740876153
810,358.137473372585
811,360.523336393994
812,362.784032188327
813,365.007397406162
