#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B213B5
#Date Time: 2024-02-05 23:05:10.819
#Start: 1 Hz
#Stop: 2e+07 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.51697 V
#Offset: -0.000289588 V
#Relative: no
#Channel: Channel 2
#Range: 5.57616 V
#Offset: -0.000284749 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1.000000000000002,5.585935409242511e-06,0.1359305963052201,-4.743623012246058
1.034194109919989,-8.540745171559854e-05,0.1453940789604923,-4.914036441983765
1.069557456993193,-0.001280349000164139,0.1569077786642599,-5.090800709601
1.10613002224336,-0.001435854852957506,0.1717656462283541,-5.278114114981193
1.143953153809745,-0.002820073030772675,0.1853849294380431,-5.475097203353215
1.183069613694431,-0.003186159978173196,0.19846663469279,-5.662648080451788
1.223523626108092,-0.00253838617158028,0.2132799239257973,-5.875549835186405
1.265360927468933,-0.003533861078970694,0.2293527491466605,-6.087367919714083
1.308628818111262,-0.003629044436130023,0.246765573154834,-6.309446593780166
1.353376215762218,-0.004488037933099264,0.265769081364806,-6.552824335013852
1.399653710847087,-0.003885478007313308,0.2855884053455978,-6.797485421816901
1.447513623685706,-0.006501623207858687,0.3078536535350594,-7.050742008280878
1.497010063644694,-0.00647962330431287,0.3309122683725648,-7.321060851340235
1.548198990312284,-0.006907054558843433,0.35608477186586,-7.597150381577421
1.601138276765035,-0.007393247363981529,0.3836363854836168,-7.889251817023364
1.655887774997836,-0.009009900389682151,0.4134600989414743,-8.196843157685095
1.712509383591271,-0.007990387543977896,0.4458788619406182,-8.526741211960328
1.7710671176928,-0.00895836983882092,0.4799269147464872,-8.872603137017791
1.831627181390858,-0.01020341985805629,0.5165769539103353,-9.238425464897389
1.894258042563772,-0.01106347338276269,0.5579608581171589,-9.630646300543759
1.959030510288013,-0.01334055459547222,0.5999508801365971,-10.04727381233543
2.026017814893409,-0.01353497501840358,0.6449426004324195,-10.48928329201882
2.095295690755726,-0.01471642538368536,0.6943954031584915,-10.96336018161991
2.166942461920297,-0.01648066231025002,0.7464749168296186,-11.47248116703551
2.241039130653486,-0.01751653190027521,0.7986437659026203,-12.01875362571066
2.317669469022039,-0.01854648106901571,0.8534412923874217,-12.60039804893847
2.396920113603975,-0.02066033726464114,0.9089108500061824,-13.22124786561192
2.478880663437972,-0.02303242095738604,0.9636090501386181,-13.87180762327017
2.563643781322099,-0.02358627769963153,1.017593053444122,-14.54482168885562
2.651305298576318,-0.02694384391915034,1.070481037207887,-15.23504157767556
2.741964323387274,-0.02979645173329017,1.123102949929357,-15.95809410941465
2.835723352857861,-0.03124672743061789,1.172773797238008,-16.70046258799044
2.932688388888149,-0.03347559938809752,1.221197757870262,-17.47249755762525
3.03296905801886,-0.03662419320950487,1.269917706465459,-18.25098845947576
3.13667873537267,-0.03988274428773694,1.31670224112583,-19.06164734985111
3.243934672833687,-0.04328093134447167,1.364735088872516,-19.89487019089985
3.354858131609812,-0.04596866403193968,1.409512876468343,-20.76453969754107
3.469574519328032,-0.05004324269882594,1.456226989263842,-21.65799441215451
3.58821353181752,-0.0543403670338452,1.50233584670214,-22.58011221140155
3.710909299740865,-0.05695399143429948,1.547528897995598,-23.54307865166293
3.837800540239305,-0.06151589616035163,1.592197724513739,-24.54110445447448
3.969030713763232,-0.06778025488034103,1.63788683546629,-25.57098219154017
4.104748186265447,-0.07069607699339774,1.68132059560507,-26.64787108375715
4.245106396940474,-0.07627050851240703,1.722451934473902,-27.76764103614257
